year,director_facebook_likes,genres.name,no_of_nominations,movie_facebook_likes,movies.name,budget,imdb_rating,name,race,religion,country,sexual_orientation,metacritic_rating,actor_facebook_likes,category
2012,405,Drama,10,30000,The Artist,15000000,8,Jean Dujardin,White,Na,France,Straight,89.0,996,Best Actor
2012,405,Drama,10,30000,The Artist,15000000,8,Michel Hazanavicius,White,Jewish,France,Straight,89.0,996,Best Director
2012,405,Drama,10,30000,The Artist,15000000,8,Jean Dujardin,White,Na,France,Straight,89.0,996,Best Actor
2012,405,Romance,10,30000,The Artist,15000000,8,Michel Hazanavicius,White,Jewish,France,Straight,89.0,996,Best Director
2012,405,Romance,10,30000,The Artist,15000000,8,Jean Dujardin,White,Na,France,Straight,89.0,996,Best Actor
2012,405,Romance,10,30000,The Artist,15000000,8,Michel Hazanavicius,White,Jewish,France,Straight,89.0,996,Best Director
2012,405,Romance,10,30000,The Artist,15000000,8,Jean Dujardin,White,Na,France,Straight,89.0,996,Best Actor
2009,11000,Drama,,14000,Vicky Cristina Barcelona,15500000,7,Penelope Cruz,Hispanic,Buddhist,Spain,Straight,,19000,Best Supporting Actress
2009,11000,Drama,,14000,Vicky Cristina Barcelona,15500000,7,Penelope Cruz,Hispanic,Buddhist,Spain,Straight,,19000,Best Supporting Actress
2009,11000,Romance,,14000,Vicky Cristina Barcelona,15500000,7,Penelope Cruz,Hispanic,Buddhist,Spain,Straight,,19000,Best Supporting Actress
2009,11000,Romance,,14000,Vicky Cristina Barcelona,15500000,7,Penelope Cruz,Hispanic,Buddhist,Spain,Straight,,19000,Best Supporting Actress
1994,438,Drama,5,0,Philadelphia,26000000,8,Tom Hanks,White,Born-Again Christian,USA,Straight,66.0,18000,Best Actor
1994,438,Drama,5,0,Philadelphia,26000000,8,Tom Hanks,White,Born-Again Christian,USA,Straight,66.0,18000,Best Actor
1994,438,Drama,5,0,Philadelphia,26000000,8,Tom Hanks,White,Born-Again Christian,USA,Straight,66.0,18000,Best Actor
1994,438,Drama,5,0,Philadelphia,26000000,8,Tom Hanks,White,Born-Again Christian,USA,Straight,66.0,18000,Best Actor
1983,521,Comedy,,0,Tootsie,22000000,7,Jessica Lange,White,Na,USA,Straight,,13000,Best Supporting Actress
1983,521,Comedy,,0,Tootsie,22000000,7,Jessica Lange,White,Na,USA,Straight,,13000,Best Supporting Actress
1983,521,Drama,,0,Tootsie,22000000,7,Jessica Lange,White,Na,USA,Straight,,13000,Best Supporting Actress
1983,521,Drama,,0,Tootsie,22000000,7,Jessica Lange,White,Na,USA,Straight,,13000,Best Supporting Actress
1983,521,Romance,,0,Tootsie,22000000,7,Jessica Lange,White,Na,USA,Straight,,13000,Best Supporting Actress
1983,521,Romance,,0,Tootsie,22000000,7,Jessica Lange,White,Na,USA,Straight,,13000,Best Supporting Actress
2000,0,Drama,8,22000,American Beauty,15000000,8,Sam Mendes,White,Na,USA,Straight,86.0,18000,Best Director
2000,0,Drama,8,22000,American Beauty,15000000,8,Kevin Spacey,White,Na,USA,Matter of Dispute,86.0,18000,Best Actor
2000,0,Drama,8,22000,American Beauty,15000000,8,Sam Mendes,White,Na,USA,Straight,86.0,18000,Best Director
2000,0,Drama,8,22000,American Beauty,15000000,8,Kevin Spacey,White,Na,USA,Matter of Dispute,86.0,18000,Best Actor
2011,0,Biography,12,64000,The King's Speech,15000000,8,Tom Hooper,White,Na,UK,Na,88.0,14000,Best Director
2011,0,Biography,12,64000,The King's Speech,15000000,8,Colin Firth,White,Na,UK,Straight,88.0,14000,Best Actor
2011,0,Biography,12,64000,The King's Speech,15000000,8,Tom Hooper,White,Na,UK,Na,88.0,14000,Best Director
2011,0,Biography,12,64000,The King's Speech,15000000,8,Colin Firth,White,Na,UK,Straight,88.0,14000,Best Actor
2011,0,Drama,12,64000,The King's Speech,15000000,8,Tom Hooper,White,Na,UK,Na,88.0,14000,Best Director
2011,0,Drama,12,64000,The King's Speech,15000000,8,Colin Firth,White,Na,UK,Straight,88.0,14000,Best Actor
2011,0,Drama,12,64000,The King's Speech,15000000,8,Tom Hooper,White,Na,UK,Na,88.0,14000,Best Director
2011,0,Drama,12,64000,The King's Speech,15000000,8,Colin Firth,White,Na,UK,Straight,88.0,14000,Best Actor
2011,0,History,12,64000,The King's Speech,15000000,8,Tom Hooper,White,Na,UK,Na,88.0,14000,Best Director
2011,0,History,12,64000,The King's Speech,15000000,8,Colin Firth,White,Na,UK,Straight,88.0,14000,Best Actor
2011,0,History,12,64000,The King's Speech,15000000,8,Tom Hooper,White,Na,UK,Na,88.0,14000,Best Director
2011,0,History,12,64000,The King's Speech,15000000,8,Colin Firth,White,Na,UK,Straight,88.0,14000,Best Actor
2011,0,Romance,12,64000,The King's Speech,15000000,8,Tom Hooper,White,Na,UK,Na,88.0,14000,Best Director
2011,0,Romance,12,64000,The King's Speech,15000000,8,Colin Firth,White,Na,UK,Straight,88.0,14000,Best Actor
2011,0,Romance,12,64000,The King's Speech,15000000,8,Tom Hooper,White,Na,UK,Na,88.0,14000,Best Director
2011,0,Romance,12,64000,The King's Speech,15000000,8,Colin Firth,White,Na,UK,Straight,88.0,14000,Best Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Adventure,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Adventure,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Adventure,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Adventure,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Adventure,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Adventure,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Drama,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Drama,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Drama,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Drama,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Drama,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Drama,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Drama,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Drama,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Drama,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Drama,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Drama,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Drama,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Drama,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Drama,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Drama,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Drama,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Drama,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Drama,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,History,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,History,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,History,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,History,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,History,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,History,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,History,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,History,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,History,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,History,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,History,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,History,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,History,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,History,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,History,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,History,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,History,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,History,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1981,150,Biography,7,0,Coal Miner's Daughter,0,8,Sissy Spacek,White,Na,USA,Straight,0.0,874,Best Actress
1981,150,Biography,7,0,Coal Miner's Daughter,0,8,Sissy Spacek,White,Na,USA,Straight,0.0,874,Best Actress
1981,150,Drama,7,0,Coal Miner's Daughter,0,8,Sissy Spacek,White,Na,USA,Straight,0.0,874,Best Actress
1981,150,Drama,7,0,Coal Miner's Daughter,0,8,Sissy Spacek,White,Na,USA,Straight,0.0,874,Best Actress
1981,150,Music,7,0,Coal Miner's Daughter,0,8,Sissy Spacek,White,Na,USA,Straight,0.0,874,Best Actress
1981,150,Music,7,0,Coal Miner's Daughter,0,8,Sissy Spacek,White,Na,USA,Straight,0.0,874,Best Actress
1981,150,Musical,7,0,Coal Miner's Daughter,0,8,Sissy Spacek,White,Na,USA,Straight,0.0,874,Best Actress
1981,150,Musical,7,0,Coal Miner's Daughter,0,8,Sissy Spacek,White,Na,USA,Straight,0.0,874,Best Actress
2007,350,Biography,6,0,The Queen,9800000,7,Helen Mirren,White,Na,UK,Straight,91.0,326,Best Actress
2007,350,Biography,6,0,The Queen,9800000,7,Helen Mirren,White,Na,UK,Straight,91.0,326,Best Actress
2007,350,Drama,6,0,The Queen,9800000,7,Helen Mirren,White,Na,UK,Straight,91.0,326,Best Actress
2007,350,Drama,6,0,The Queen,9800000,7,Helen Mirren,White,Na,UK,Straight,91.0,326,Best Actress
1979,517,Drama,9,11000,The Deer Hunter,15000000,8,Michael Cimino,White,Na,UK,Straight,73.0,22000,Best Director
1979,517,Drama,9,11000,The Deer Hunter,15000000,8,Christopher Walken,White,Na,UK,Straight,73.0,22000,Best Supporting Actor
1979,517,Drama,9,11000,The Deer Hunter,15000000,8,Michael Cimino,White,Na,UK,Straight,73.0,22000,Best Director
1979,517,Drama,9,11000,The Deer Hunter,15000000,8,Michael Cimino,White,Na,UK,Straight,73.0,22000,Best Director
1979,517,Drama,9,11000,The Deer Hunter,15000000,8,Christopher Walken,White,Na,UK,Straight,73.0,22000,Best Supporting Actor
1979,517,Drama,9,11000,The Deer Hunter,15000000,8,Michael Cimino,White,Na,UK,Straight,73.0,22000,Best Director
1979,517,War,9,11000,The Deer Hunter,15000000,8,Michael Cimino,White,Na,UK,Straight,73.0,22000,Best Director
1979,517,War,9,11000,The Deer Hunter,15000000,8,Christopher Walken,White,Na,UK,Straight,73.0,22000,Best Supporting Actor
1979,517,War,9,11000,The Deer Hunter,15000000,8,Michael Cimino,White,Na,UK,Straight,73.0,22000,Best Director
1979,517,War,9,11000,The Deer Hunter,15000000,8,Michael Cimino,White,Na,UK,Straight,73.0,22000,Best Director
1979,517,War,9,11000,The Deer Hunter,15000000,8,Christopher Walken,White,Na,UK,Straight,73.0,22000,Best Supporting Actor
1979,517,War,9,11000,The Deer Hunter,15000000,8,Michael Cimino,White,Na,UK,Straight,73.0,22000,Best Director
1963,767,Adventure,10,11000,Lawrence of Arabia,15000000,8,David Lean,White,Na,UK,Straight,100.0,607,Best Director
1963,767,Adventure,10,11000,Lawrence of Arabia,15000000,8,David Lean,White,Na,UK,Straight,100.0,607,Best Director
1963,767,Biography,10,11000,Lawrence of Arabia,15000000,8,David Lean,White,Na,UK,Straight,100.0,607,Best Director
1963,767,Biography,10,11000,Lawrence of Arabia,15000000,8,David Lean,White,Na,UK,Straight,100.0,607,Best Director
1963,767,Drama,10,11000,Lawrence of Arabia,15000000,8,David Lean,White,Na,UK,Straight,100.0,607,Best Director
1963,767,Drama,10,11000,Lawrence of Arabia,15000000,8,David Lean,White,Na,UK,Straight,100.0,607,Best Director
1963,767,History,10,11000,Lawrence of Arabia,15000000,8,David Lean,White,Na,UK,Straight,100.0,607,Best Director
1963,767,History,10,11000,Lawrence of Arabia,15000000,8,David Lean,White,Na,UK,Straight,100.0,607,Best Director
1963,767,War,10,11000,Lawrence of Arabia,15000000,8,David Lean,White,Na,UK,Straight,100.0,607,Best Director
1963,767,War,10,11000,Lawrence of Arabia,15000000,8,David Lean,White,Na,UK,Straight,100.0,607,Best Director
2009,0,Drama,9,16000,The Hurt Locker,15000000,8,Kathryn Bigelow,White,Na,USA,Straight,94.0,10000,Best Director
2009,0,Drama,9,16000,The Hurt Locker,15000000,8,Kathryn Bigelow,White,Na,USA,Straight,94.0,10000,Best Director
2009,0,History,9,16000,The Hurt Locker,15000000,8,Kathryn Bigelow,White,Na,USA,Straight,94.0,10000,Best Director
2009,0,History,9,16000,The Hurt Locker,15000000,8,Kathryn Bigelow,White,Na,USA,Straight,94.0,10000,Best Director
2009,0,Thriller,9,16000,The Hurt Locker,15000000,8,Kathryn Bigelow,White,Na,USA,Straight,94.0,10000,Best Director
2009,0,Thriller,9,16000,The Hurt Locker,15000000,8,Kathryn Bigelow,White,Na,USA,Straight,94.0,10000,Best Director
2009,0,War,9,16000,The Hurt Locker,15000000,8,Kathryn Bigelow,White,Na,USA,Straight,94.0,10000,Best Director
2009,0,War,9,16000,The Hurt Locker,15000000,8,Kathryn Bigelow,White,Na,USA,Straight,94.0,10000,Best Director
1993,16000,Drama,10,10000,Unforgiven,14400000,8,Clint Eastwood,White,Na,USA,Straight,82.0,16000,Best Director
1993,16000,Drama,10,10000,Unforgiven,14400000,8,Gene Hackman,White,Na,USA,Straight,82.0,16000,Best Supporting Actor
1993,16000,Drama,10,10000,Unforgiven,14400000,8,Clint Eastwood,White,Na,USA,Straight,82.0,16000,Best Director
1993,16000,Drama,10,10000,Unforgiven,14400000,8,Gene Hackman,White,Na,USA,Straight,82.0,16000,Best Supporting Actor
1993,16000,Western,10,10000,Unforgiven,14400000,8,Clint Eastwood,White,Na,USA,Straight,82.0,16000,Best Director
1993,16000,Western,10,10000,Unforgiven,14400000,8,Gene Hackman,White,Na,USA,Straight,82.0,16000,Best Supporting Actor
1993,16000,Western,10,10000,Unforgiven,14400000,8,Clint Eastwood,White,Na,USA,Straight,82.0,16000,Best Director
1993,16000,Western,10,10000,Unforgiven,14400000,8,Gene Hackman,White,Na,USA,Straight,82.0,16000,Best Supporting Actor
2009,0,Drama,10,13000,Slumdog Millionaire,15000000,8,Danny Boyle,White,Roman Catholic,UK,Straight,86.0,668,Best Director
2009,0,Drama,10,13000,Slumdog Millionaire,15000000,8,Danny Boyle,White,Roman Catholic,UK,Straight,86.0,668,Best Director
2009,0,Drama,10,13000,Slumdog Millionaire,15000000,8,Danny Boyle,White,Roman Catholic,UK,Straight,86.0,668,Best Director
2009,0,Drama,10,13000,Slumdog Millionaire,15000000,8,Danny Boyle,White,Roman Catholic,UK,Straight,86.0,668,Best Director
2009,0,Romance,10,13000,Slumdog Millionaire,15000000,8,Danny Boyle,White,Roman Catholic,UK,Straight,86.0,668,Best Director
2009,0,Romance,10,13000,Slumdog Millionaire,15000000,8,Danny Boyle,White,Roman Catholic,UK,Straight,86.0,668,Best Director
2009,0,Romance,10,13000,Slumdog Millionaire,15000000,8,Danny Boyle,White,Roman Catholic,UK,Straight,86.0,668,Best Director
2009,0,Romance,10,13000,Slumdog Millionaire,15000000,8,Danny Boyle,White,Roman Catholic,UK,Straight,86.0,668,Best Director
1990,0,Biography,8,4000,Born on the Fourth of July,14000000,7,Oliver Stone,White,Atheist,USA,Straight,75.0,10000,Best Director
1990,0,Biography,8,4000,Born on the Fourth of July,14000000,7,Oliver Stone,White,Atheist,USA,Straight,75.0,10000,Best Director
1990,0,Drama,8,4000,Born on the Fourth of July,14000000,7,Oliver Stone,White,Atheist,USA,Straight,75.0,10000,Best Director
1990,0,Drama,8,4000,Born on the Fourth of July,14000000,7,Oliver Stone,White,Atheist,USA,Straight,75.0,10000,Best Director
1990,0,War,8,4000,Born on the Fourth of July,14000000,7,Oliver Stone,White,Atheist,USA,Straight,75.0,10000,Best Director
1990,0,War,8,4000,Born on the Fourth of July,14000000,7,Oliver Stone,White,Atheist,USA,Straight,75.0,10000,Best Director
2012,58,Biography,2,18000,The Iron Lady,13000000,6,Meryl Streep,White,Na,UK,Straight,54.0,11000,Best Actress
2012,58,Biography,2,18000,The Iron Lady,13000000,6,Meryl Streep,White,Na,UK,Straight,54.0,11000,Best Actress
2012,58,Drama,2,18000,The Iron Lady,13000000,6,Meryl Streep,White,Na,UK,Straight,54.0,11000,Best Actress
2012,58,Drama,2,18000,The Iron Lady,13000000,6,Meryl Streep,White,Na,UK,Straight,54.0,11000,Best Actress
2012,58,History,2,18000,The Iron Lady,13000000,6,Meryl Streep,White,Na,UK,Straight,54.0,11000,Best Actress
2012,58,History,2,18000,The Iron Lady,13000000,6,Meryl Streep,White,Na,UK,Straight,54.0,11000,Best Actress
2006,0,Drama,8,13000,Brokeback Mountain,14000000,8,Ang Lee,Asian,Na,USA,Straight,87.0,15000,Best Director
2006,0,Drama,8,13000,Brokeback Mountain,14000000,8,Ang Lee,Asian,Na,USA,Straight,87.0,15000,Best Director
2006,0,Romance,8,13000,Brokeback Mountain,14000000,8,Ang Lee,Asian,Na,USA,Straight,87.0,15000,Best Director
2006,0,Romance,8,13000,Brokeback Mountain,14000000,8,Ang Lee,Asian,Na,USA,Straight,87.0,15000,Best Director
2011,0,Drama,5,106000,Black Swan,13000000,8,Natalie Portman,White,Jewish,USA,Straight,79.0,20000,Best Actress
2011,0,Drama,5,106000,Black Swan,13000000,8,Natalie Portman,White,Jewish,USA,Straight,79.0,20000,Best Actress
2011,0,Thriller,5,106000,Black Swan,13000000,8,Natalie Portman,White,Jewish,USA,Straight,79.0,20000,Best Actress
2011,0,Thriller,5,106000,Black Swan,13000000,8,Natalie Portman,White,Jewish,USA,Straight,79.0,20000,Best Actress
1970,76,Biography,10,0,Patton,12000000,8,Franklin J. Schaffner,White,Na,USA,Straight,91.0,654,Best Director
1971,76,Biography,10,0,Patton,12000000,8,George C. Scott,White,Na,USA,Straight,91.0,654,Best Actor
1970,76,Biography,10,0,Patton,12000000,8,Franklin J. Schaffner,White,Na,USA,Straight,91.0,654,Best Director
1971,76,Biography,10,0,Patton,12000000,8,George C. Scott,White,Na,USA,Straight,91.0,654,Best Actor
1970,76,Drama,10,0,Patton,12000000,8,Franklin J. Schaffner,White,Na,USA,Straight,91.0,654,Best Director
1971,76,Drama,10,0,Patton,12000000,8,George C. Scott,White,Na,USA,Straight,91.0,654,Best Actor
1970,76,Drama,10,0,Patton,12000000,8,Franklin J. Schaffner,White,Na,USA,Straight,91.0,654,Best Director
1971,76,Drama,10,0,Patton,12000000,8,George C. Scott,White,Na,USA,Straight,91.0,654,Best Actor
1970,76,War,10,0,Patton,12000000,8,Franklin J. Schaffner,White,Na,USA,Straight,91.0,654,Best Director
1971,76,War,10,0,Patton,12000000,8,George C. Scott,White,Na,USA,Straight,91.0,654,Best Actor
1970,76,War,10,0,Patton,12000000,8,Franklin J. Schaffner,White,Na,USA,Straight,91.0,654,Best Director
1971,76,War,10,0,Patton,12000000,8,George C. Scott,White,Na,USA,Straight,91.0,654,Best Actor
2011,737,Biography,,36000,The Fighter,25000000,8,Christian Bale,White,Na,USA,Straight,,23000,Best Supporting Actor
2011,737,Biography,,36000,The Fighter,25000000,8,Melissa Leo,White,Na,USA,Straight,,23000,Best Supporting Actress
2011,737,Biography,,36000,The Fighter,25000000,8,Christian Bale,White,Na,USA,Straight,,23000,Best Supporting Actor
2011,737,Biography,,36000,The Fighter,25000000,8,Melissa Leo,White,Na,USA,Straight,,23000,Best Supporting Actress
2011,737,Drama,,36000,The Fighter,25000000,8,Christian Bale,White,Na,USA,Straight,,23000,Best Supporting Actor
2011,737,Drama,,36000,The Fighter,25000000,8,Melissa Leo,White,Na,USA,Straight,,23000,Best Supporting Actress
2011,737,Drama,,36000,The Fighter,25000000,8,Christian Bale,White,Na,USA,Straight,,23000,Best Supporting Actor
2011,737,Drama,,36000,The Fighter,25000000,8,Melissa Leo,White,Na,USA,Straight,,23000,Best Supporting Actress
2011,737,Sport,,36000,The Fighter,25000000,8,Christian Bale,White,Na,USA,Straight,,23000,Best Supporting Actor
2011,737,Sport,,36000,The Fighter,25000000,8,Melissa Leo,White,Na,USA,Straight,,23000,Best Supporting Actress
2011,737,Sport,,36000,The Fighter,25000000,8,Christian Bale,White,Na,USA,Straight,,23000,Best Supporting Actor
2011,737,Sport,,36000,The Fighter,25000000,8,Melissa Leo,White,Na,USA,Straight,,23000,Best Supporting Actress
1993,36,Comedy,,7000,My Cousin Vinny,11000000,8,Marisa Tomei,White,Na,USA,Straight,,886,Best Supporting Actress
1993,36,Comedy,,7000,My Cousin Vinny,11000000,8,Marisa Tomei,White,Na,USA,Straight,,886,Best Supporting Actress
1993,36,Crime,,7000,My Cousin Vinny,11000000,8,Marisa Tomei,White,Na,USA,Straight,,886,Best Supporting Actress
1993,36,Crime,,7000,My Cousin Vinny,11000000,8,Marisa Tomei,White,Na,USA,Straight,,886,Best Supporting Actress
1996,0,Crime,4,0,Dead Man Walking,11000000,8,Susan Sarandon,White,Roman Catholic,UK,Straight,80.0,276,Best Actress
1996,0,Crime,4,0,Dead Man Walking,11000000,8,Susan Sarandon,White,Roman Catholic,UK,Straight,80.0,276,Best Actress
1996,0,Drama,4,0,Dead Man Walking,11000000,8,Susan Sarandon,White,Roman Catholic,UK,Straight,80.0,276,Best Actress
1996,0,Drama,4,0,Dead Man Walking,11000000,8,Susan Sarandon,White,Roman Catholic,UK,Straight,80.0,276,Best Actress
1998,835,Drama,,31000,Good Will Hunting,10000000,8,Robin Williams,White,Anglican/episcopalian,USA,Straight,,49000,Best Supporting Actor
1998,835,Drama,,31000,Good Will Hunting,10000000,8,Robin Williams,White,Anglican/episcopalian,USA,Straight,,49000,Best Supporting Actor
2010,304,Drama,,12000,Precious,10000000,7,Mo'Nique,Black,Na,USA,Straight,,940,Best Supporting Actress
2010,304,Drama,,12000,Precious,10000000,7,Mo'Nique,Black,Na,USA,Straight,,940,Best Supporting Actress
2010,304,Drama,,12000,Precious,10000000,7,Mo'Nique,Black,Na,USA,Straight,,940,Best Supporting Actress
2010,304,Drama,,12000,Precious,10000000,7,Mo'Nique,Black,Na,USA,Straight,,940,Best Supporting Actress
2010,304,Drama,,12000,Precious,10000000,7,Mo'Nique,Black,Na,USA,Straight,,939,Best Supporting Actress
2010,304,Drama,,12000,Precious,10000000,7,Mo'Nique,Black,Na,USA,Straight,,939,Best Supporting Actress
2010,304,Drama,,12000,Precious,10000000,7,Mo'Nique,Black,Na,USA,Straight,,939,Best Supporting Actress
2010,304,Drama,,12000,Precious,10000000,7,Mo'Nique,Black,Na,USA,Straight,,939,Best Supporting Actress
1987,17000,Drama,4,0,The Color of Money,13800000,7,Paul Newman,White,Jewish,USA,Straight,0.0,10000,Best Actor
1987,17000,Drama,4,0,The Color of Money,13800000,7,Paul Newman,White,Jewish,USA,Straight,0.0,10000,Best Actor
1987,17000,Sport,4,0,The Color of Money,13800000,7,Paul Newman,White,Jewish,USA,Straight,0.0,10000,Best Actor
1987,17000,Sport,4,0,The Color of Money,13800000,7,Paul Newman,White,Jewish,USA,Straight,0.0,10000,Best Actor
1969,82,Drama,11,0,Oliver!,10000000,8,Carol Reed,White,Na,UK,Straight,0.0,695,Best Director
1969,82,Drama,11,0,Oliver!,10000000,8,Carol Reed,White,Na,UK,Straight,0.0,695,Best Director
1969,82,Family,11,0,Oliver!,10000000,8,Carol Reed,White,Na,UK,Straight,0.0,695,Best Director
1969,82,Family,11,0,Oliver!,10000000,8,Carol Reed,White,Na,UK,Straight,0.0,695,Best Director
1969,82,Musical,11,0,Oliver!,10000000,8,Carol Reed,White,Na,UK,Straight,0.0,695,Best Director
1969,82,Musical,11,0,Oliver!,10000000,8,Carol Reed,White,Na,UK,Straight,0.0,695,Best Director
2010,108,Drama,3,0,Crazy Heart,7000000,7,Jeff Bridges,White,Lutheran,USA,Straight,83.0,12000,Best Actor
2010,108,Drama,3,0,Crazy Heart,7000000,7,Jeff Bridges,White,Lutheran,USA,Straight,83.0,12000,Best Actor
2010,108,Music,3,0,Crazy Heart,7000000,7,Jeff Bridges,White,Lutheran,USA,Straight,83.0,12000,Best Actor
2010,108,Music,3,0,Crazy Heart,7000000,7,Jeff Bridges,White,Lutheran,USA,Straight,83.0,12000,Best Actor
2010,108,Romance,3,0,Crazy Heart,7000000,7,Jeff Bridges,White,Lutheran,USA,Straight,83.0,12000,Best Actor
